time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all,notes,IOR
9:46:08,3/17/2025,1,Holly,Ag,M192,M232,NA,M303,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:59:24,3/17/2025,1,Holly,Ag,M016,M192,M303,M309,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:58:10,3/19/2025,1,Holly,Ag,M253,M223,M309,M309,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:44:14,3/19/2025,2,Katarina,Ag,M062,M041,NA,M309,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:25:04,3/19/2025,2,Katarina,Ag,M041,M025,NA,M007,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:49:05,3/19/2025,2,Katarina,Ag,M227,M062,M142,M225,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:55:19,3/19/2025,2,Katarina,Ag,M062,M041,NA,M025,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:20:32,3/20/2025,2,Katarina,Ag,M211,M175,M132,M066,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:05:24,3/20/2025,2,Katarina,Ag,M200,M044,NA,M063,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:54:55,12/3/2024,1,WR,Ag,M120,NA,NA,M011,M151,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:05:50,26/02/2024,1,WR,Ag,M026,M189,NA,M078,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:57:40,3/13/2023,1,CC,M,M093,NA,NA,M097,NA,NA,Co-Ag,NA,No Value,NA,PE,NA,3,2,No Value,5,NA,NA
8:17:53,3/14/2023,1,CC,M,M141,NA,NA,M221,NA,NA,R,NA,No Value,NA,NA,NA,2,9,No Value,23,NA,NA
8:43:10,3/14/2023,1,CC,M,M080,NA,NA,M154,NA,NA,R,NA,No Value,NoIntro,NoPE,NoEjac,2,4,No Value,4,NA,NA
9:21:29,3/14/2023,1,CC,M,M145,NA,NA,M140,NA,NA,Co-Ag,NA,No Value,NA,2PE,NA,6,1,No Value,9,NA,NA
8:30:47,3/16/2023,1,CC,M,M133,NA,NA,M173,NA,NA,Co-Ag,NA,No Value,NA,2PE,NA,4,4,0,5,NA,NA
8:48:59,3/17/2023,1,CC,M,M173,NA,NA,M242,NA,NA,Co-Ag,NA,No Value,NA,PE,NA,4,NA,NA,NA,NA,NA
8:49:27,3/17/2023,1,CC,M,M173,NA,NA,M242,NA,NA,R,NA,No Value,NA,PE,NA,9,NA,NA,NA,NA,NA
8:53:45,3/17/2023,1,CC,M,M133,NA,NA,M173,NA,NA,NA,IgnoreRejection,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:56:02,3/17/2023,1,CC,M,M198,NA,NA,M066,NA,NA,R,NA,No Value,NA,PE,Ejac,11,NA,NA,NA,NA,NA
10:16:07,3/17/2023,1,CC,M,M049,NA,NA,M146,NA,NA,R,NA,No Value,NA,2PE,NA,5,10,0,23,NA,NA
8:51:54,3/19/2023,1,CC,M,M168,NA,NA,M162,NA,NA,R,NA,No Value,Intro,2PE,Ejac,7,1,0,1,NA,NA
8:52:40,3/19/2023,1,CC,M,M168,NA,NA,M202,NA,NA,R,NA,No Value,Intro,2PE,NA,12,1,0,1,NA,NA
12:29:22,3/19/2023,1,CC,M,M151,NA,NA,M105,NA,NA,Gr,NA,No Value,NA,PE,NA,2,2,0,6,NA,NA
12:40:11,3/19/2023,2,AK,M,M212,NA,NA,M246,NA,NA,Gr,NA,No Value,NA,PE,NA,4,0,0,2,NA,NA
12:47:15,3/19/2023,2,AK,M,M212,NA,NA,M246,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,App issue did not save counts/ status,NA
12:49:35,3/19/2023,2,AK,M,M212,NA,NA,M246,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,App issue did not save counts/ status,NA
13:15:26,3/19/2023,1,CC,M,M223,NA,NA,M116,NA,NA,Gr,NA,No Value,Intro,PE,NoEjac,7,NA,NA,NA,NA,NA
13:34:00,3/19/2023,1,CC,M,M208,NA,NA,M037,NA,NA,Gr,NA,No Value,NA,NA,NA,10,NA,NA,NA,NA,NA
12:40:24,3/20/2023,1,CC,M,M192,NA,NA,M168,NA,NA,Gr,NA,No Value,NA,NA,NA,2,3,0,8,NA,NA
13:08:38,3/20/2023,2,AK,M,M041,NA,NA,M245,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,3,0,0,0,NA,NA
13:13:53,3/20/2023,1,CC,M,M143,NA,NA,M029,NA,NA,NA,IgnoreRejection,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:46:53,3/21/2023,1,CC,M,M013,NA,NA,M014,NA,NA,Ag,NA,No Value,NA,NA,NA,3,3,0,5,NA,NA
10:46:04,3/21/2023,2,AK,M,M227,NA,NA,M246,NA,NA,Gr,NA,No Value,NoIntro,NoPE,NoEjac,2,1,1,5,NA,NA
11:27:12,3/21/2023,2,AK,M,M225,NA,NA,M262,NA,NA,CoAg,NA,No Value,Intro,PE,NoEjac,7,0,0,1,NA,NA
11:29:02,3/21/2023,2,AK,M,M225,NA,NA,M262,NA,NA,CoAg,NA,No Value,NoIntro,PE,NoEjac,6,0,0,1,NA,NA
12:50:21,3/21/2023,1,CC,M,M105,NA,NA,M026,NA,NA,Co-Ag,NA,No Value,NA,NA,NA,4,2,0,5,NA,NA
13:42:55,3/21/2023,2,AK,M,M228,NA,NA,M225,NA,NA,T,NA,No Value,NoIntro,NoPE,NoEjac,3,0,0,3,NA,NA
8:34:01,3/22/2023,1,CC,M,M093,NA,NA,M022,NA,NA,R,NA,No Value,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:37:37,3/22/2023,1,CC,M,M014,NA,NA,M209,NA,NA,R,NA,No Value,NoIntro,PE,NoEjac,8,4,0,5,NA,NA
12:38:18,3/22/2023,1,CC,M,M209,NA,NA,M014,NA,NA,R,NA,No Value,NoIntro,2PE,NoEjac,4,4,0,5,NA,NA
9:24:18,3/22/2023,2,AK,M,M041,NA,NA,M245,NA,NA,CoAg,NA,No Value,NA,NA,NA,4,1,0,6,NA,NA
8:25:04,3/23/2023,1,CC,M,M076,NA,NA,M059,NA,NA,R,NA,No Value,NA,2PE,NoEjac,6,2,0,4,NA,NA
8:38:51,3/23/2023,1,CC,M,M161,NA,NA,M093,NA,NA,R,NA,No Value,NoIntro,PE,NoEjac,4,6,1,9,NA,NA
8:50:09,3/23/2023,2,AK,M,M212,NA,NA,M228,NA,NA,NA,NA,No Value,NoIntro,NoPE,NoEjac,4,0,0,4,NA,NA
11:45:53,3/23/2023,2,AK,M,M035,NA,NA,M267,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,3,4,0,6,NA,NA
8:04:48,3/26/2023,1,CC,M,M037,NA,NA,M252,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,3,6,0,8,NA,NA
8:12:46,3/26/2023,2,AK,M,M077,NA,NA,M261,NA,NA,NA,NA,No Value,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:16:46,3/26/2023,2,AK,M,M077,NA,NA,M261,NA,NA,R,NA,No Value,NoIntro,PE,NoEjac,4,0,0,0,NA,NA
8:19:08,3/26/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,2,1,0,2,NA,NA
8:20:51,3/26/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,NoPE,NoEjac,1,0,0,1,NA,NA
8:22:30,3/26/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NoPE,NA,6,0,0,1,NA,NA
8:25:49,3/26/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,RPE,NoEjac,1,0,0,2,NA,NA
8:26:21,3/26/2023,2,AK,M,M043,NA,NA,M166,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,8,0,0,3,NA,NA
8:04:55,3/27/2023,2,AK,M,M182,NA,NA,M264,NA,NA,Gr,NA,No Value,NA,PE,NA,5,8,NA,15,NA,NA
8:05:15,3/27/2023,2,AK,M,M182,NA,NA,M264,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,9,8,NA,12,NA,NA
8:06:59,3/27/2023,2,AK,M,M182,NA,NA,M264,NA,NA,R,NA,No Value,NA,PE,NA,10,3,NA,5,NA,NA
12:39:43,3/27/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,2,0,0,0,NA,NA
12:58:19,3/27/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,1,0,0,1,NA,NA
13:04:22,3/27/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,1,0,0,1,NA,NA
13:04:31,3/27/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,1,0,0,1,NA,NA
11:40:23,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,1,0,0,0,NA,NA
11:41:11,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,3,0,0,0,NA,NA
11:44:57,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,3,0,0,1,NA,NA
11:49:10,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,Intro,PE,NoEjac,4,1,0,1,NA,NA
11:53:15,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,3,0,0,1,NA,NA
11:54:46,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,NoPE,NoEjac,1,0,0,0,NA,NA
11:56:33,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NoIntro,RPE,NoEjac,2,0,0,0,NA,NA
12:15:24,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,2,0,0,0,NA,NA
12:17:24,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,T,NA,No Value,NA,NA,NA,2,0,0,0,NA,NA
12:20:51,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,PE,NoEjac,2,0,0,0,NA,NA
12:23:16,3/29/2023,2,AK,M,M166,NA,NA,M043,NA,NA,NA,NA,No Value,NA,NA,NA,1,0,0,0,NA,NA
9:52:35,3/30/2023,2,AK,M,M246,NA,NA,M267,NA,NA,T,NA,No Value,NA,NA,NA,10,2,2,7,NA,NA
13:59:01,3/30/2023,1,CC,M,M034,NA,NA,M140,NA,NA,Ag,NA,No Value,NoIntro,2PE,NoEjac,5,8,1,15,NA,NA
9:41:56,3/31/2023,2,AK,M,M166,NA,NA,M043,NA,NA,T,NA,No Value,NoIntro,NoPE,NoEjac,2,2,1,3,NA,NA
9:43:14,3/31/2023,2,AK,M,M166,NA,NA,M043,NA,NA,T,NA,No Value,NoIntro,NoPE,NoEjac,3,2,1,3,NA,NA
14:03:51,4/4/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Aff,NA,No Value,NoIntro,PE,NoEjac,1,0,0,0,NA,NA
14:05:17,4/4/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Aff,NA,No Value,NA,NA,NA,4,1,0,2,NA,NA
14:07:45,4/4/2023,2,AK,M,M166,NA,NA,M043,NA,NA,Gr,NA,No Value,NA,NA,NA,3,1,0,2,NA,NA
8:26:13,4/10/2023,2,AK,M,M041,NA,NA,M007,NA,NA,CoAg,NA,No Value,NoIntro,NoPE,NoEjac,1,0,0,1,Part of coagg against ai1,NA
8:36:40,4/10/2023,2,AK,M,M212,NA,NA,M247,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,2,1,0,1,Aggressive calling at BX3 then went up and Med,NA
7:57:45,4/11/2023,2,AK,M,M245,NA,NA,M163,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,3,0,0,0,NA,NA
11:52:03,4/11/2023,2,AK,M,M182,NA,NA,M246,NA,NA,Gr,NA,No Value,NoIntro,PE,NoEjac,5,1,0,2,NA,NA
11:57:38,4/11/2023,2,AK,M,M182,NA,NA,M246,NA,NA,Gr,NA,No Value,NA,PE,NoEjac,4,1,0,2,NA,NA
13:09:21,4/24/2023,2,AK,M,M227,NA,NA,M246,NA,NA,R,NA,No Value,NoIntro,PE,NoEjac,7,4,0,12,NA,NA
10:57:54,4/26/2023,1,CC,M,M156,NA,NA,M145,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,1,2,0,4,NA,NA
13:11:19,5/1/2023,1,CC,M,M146,NA,NA,M150,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,2,0,0,0,NA,NA
7:51:18,5/3/2023,1,CC,M,M154,NA,NA,M140,NA,NA,R,NA,No Value,NoIntro,NoPE,NoEjac,3,1,0,1,NA,NA
10:32:05,5/3/2023,1,CC,M,M188,NA,NA,M011,NA,NA,R,NA,No Value,NoIntro,NoPE,NoEjac,3,No Value,No Value,No Value,NA,NA
11:17:50,5/10/2023,1,CC,M,M011,NA,NA,M099,NA,NA,R,IgnoreRejection,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:39:33,5/10/2023,1,CC,M,M097,NA,NA,M162,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,9,14,0,20,NA,NA
12:15:07,2/12/2024,2,JF,M,M182,NA,NA,M245,NA,NA,Gr,NA,NA,NA,NA,NA,3,NA,NA,NA,"Photos 9, reciever = BW5",NA
12:15:36,2/12/2024,2,JF,M,M182,NA,NA,M245,NA,NA,Gr,NA,NA,NA,NA,NA,2,NA,NA,NA,"Photos 9, reciever = BW5",NA
8:52:51,2/13/2024,1,WR,M,M189,NA,NA,M078,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,2,NA,NA,4,NA,NA
13:24:51,2/13/2024,1,WR,M,M205,NA,NA,M162,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,2,NA,NA,NA,Action started as I approached. Accompanied with eye contact and baring,NA
13:29:21,2/13/2024,1,WR,M,M205,NA,NA,M162,NA,NA,Gr,NA,NA,NoIntro,NoErection,NoEjac,4,NA,NA,NA,NA,NA
8:14:58,2/14/2024,2,JF,M,M062,NA,NA,M010,NA,NA,R,NA,NA,NA,NoErection,NA,2,NA,NA,NA,RecoeverReceived photo 1,NA
8:47:30,2/15/2024,1,WR,M,M090,NA,NA,M141,NA,NA,Gr,NA,NA,NoIntro,Erection,NoEjac,2,6,2,17,NA,NA
10:40:25,2/15/2024,2,JF,M,M062,NA,NA,M207,NA,NA,Gr,NA,NA,NA,NA,NoEjac,3,NA,NA,NA,RecoeverReceiver- 6th photo,NA
8:27:26,2/21/2024,2,JF,M,M165,NA,NA,M104,NA,NA,CoAg,NA,NA,NA,NA,NA,3,NA,NA,NA,"Ignore 3rd photo
Actor 4th ohotophoto
Receiver 5th photo",NA
7:52:20,2/29/2024,2,JF,M,M182,NA,NA,M227,NA,NA,F,NA,NA,NoIntro,NA,NoEjac,4,NA,NA,NA,Reciever photo 2,NA
10:32:37,3/4/2024,1,WR,M,M011,NA,NA,M151,NA,NA,R,NA,NA,NoIntro,NoErection,NoEjac,5,9,1,16,NA,NA
9:17:28,3/5/2024,1,WR,M,M059,NA,NA,M100,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,3,4,NA,12,NA,NA
8:06:51,3/13/2024,1,WR,M,M133,NA,NA,M011,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,2,3,1,8,NA,NA
11:05:31,3/19/2024,1,WR,M,M076,NA,NA,M074,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,2,6,1,15,NA,NA
7:50:00,3/20/2024,2,KP,M,M104,NA,NA,M182,NA,NA,Ag,NA,NA,NA,NA,NA,2,NA,NA,NA,The mounter was 5L4 but is not in the data base,NA
11:23:05,3/20/2024,1,WR,M,M011,NA,NA,M105,NA,NA,CoAg,NA,NA,NoIntro,NoErection,NoEjac,2,4,NA,10,NA,NA
8:05:25,3/25/2024,2,KP,M,M207,NA,NA,M225,NA,NA,Ag,NA,NA,NA,NA,NA,2,1,1,4,Mounter was 9z7 but is not in data,NA
11:11:07,3/26/2024,1,WR,M,M026,NA,NA,M143,NA,NA,Ag,NA,NA,NA,NoErection,NA,2,6,NA,13,NA,NA
11:13:53,3/26/2024,1,WR,M,M026,NA,NA,M143,NA,NA,CoAg,NA,NA,NA,NoErection,NA,3,5,NA,14,NA,NA
9:54:44,3/27/2024,1,WR,M,M083,NA,NA,M202,NA,NA,F,NA,NA,NA,NoErection,NA,2,1,NA,3,NA,NA
7:50:16,3/28/2024,2,KP,M,M098,NA,NA,M104,NA,NA,Ag,NA,NA,NoIntro,NA,NA,2,4,4,10,Male was 5G3 after showing aggression towards 5L4,NA
10:28:51,4/1/2024,1,WR,M,M026,NA,NA,M048,NA,NA,R,NA,NA,NA,NoErection,NA,4,1,NA,4,NA,NA
8:47:42,4/5/2024,2,KP,M,M207,NA,NA,M211,NA,NA,Gr,NA,NA,NA,NA,NA,3,NA,NA,2,MUN = 9Z7,NA
7:53:00,4/8/2024,2,KP,M,M062,NA,NA,M225,NA,NA,Ag,NA,NA,NoIntro,NA,NoEjac,3,NA,NA,3,NA,NA
11:07:11,4/11/2024,1,WR,M,M011,NA,NA,M076,NA,NA,T,NA,NA,NA,NoErection,NA,2,4,NA,10,NA,NA
11:10:35,1/29/2025,2,Katarina,M,M132,NA,NA,M121,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:22:17,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:25:34,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:27:08,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,Ag,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
12:46:22,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:40:42,2/4/2025,2,Katarina,M,M163,NA,NA,M265,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = CQ3,NA
8:18:28,2/14/2025,2,Katarina,M,M010,NA,NA,M271,NA,NA,T,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
8:33:32,2/14/2025,2,Katarina,M,M077,NA,NA,M268,NA,NA,NA,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:41:25,2/14/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,R,NA,NA,NA,Erection,NA,NA,NA,NA,NA,NA,NA
9:08:34,2/20/2025,2,Katarina,M,M063,NA,NA,M104,NA,NA,Ag,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
8:44:06,2/21/2025,2,Katarina,M,M132,NA,NA,M063,NA,NA,R,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:44:47,2/21/2025,2,Katarina,M,M063,NA,NA,M142,NA,NA,Ag,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:09:35,2/24/2025,1,Holly,M,M192,NA,NA,M117,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:34:15,2/26/2025,1,Holly,M,M192,NA,NA,M078,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:50:58,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
11:51:33,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,Gr,NA,NA,NA,Erection,NA,3,NA,NA,NA,NA,NA
11:52:16,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,R,NA,NA,NA,Erection,Ejac,7,NA,NA,NA,NA,NA
12:47:02,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,NA,NA,3,NA,NA,NA,CQ3 mount CP9,NA
12:48:30,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,Erection,NA,3,NA,NA,NA,CQ3 mounted CP? Again,NA
12:54:50,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,CQ3 mounted Cp9,NA
9:22:17,3/6/2025,2,Katarina,M,M063,NA,NA,M142,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:14:58,3/10/2025,2,Katarina,M,M271,NA,NA,M007,NA,NA,T,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
10:56:28,3/13/2025,2,Katarina,M,M104,NA,NA,M271,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:58:01,3/13/2025,2,Katarina,M,M104,NA,NA,M268,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
7:49:44,3/18/2025,1,Holly,M,M069,NA,NA,M192,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:50:06,3/18/2025,1,Holly,M,M192,NA,NA,M069,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:11:18,3/18/2025,2,Katarina,M,M035,NA,NA,M299,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,EK3,NA
8:02:30,3/19/2025,2,Katarina,M,M211,NA,NA,M191,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,8V5,NA
8:17:28,3/20/2025,1,Holly,M,M179,NA,NA,M011,NA,NA,F,NA,NA,NA,Erection,NA,NA,NA,NA,NA,NA,NA
11:14:29,3/20/2025,2,Katarina,M,M046,NA,NA,M010,NA,NA,Gr,NA,NA,NA,Erection,NA,2,NA,NA,NA,Mun 2R8,NA
13:21:56,3/20/2025,1,Holly,M,M243,NA,NA,M242,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:30:00,3/20/2025,1,Holly,M,M259,NA,NA,M242,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:48:40,3/27/2025,1,Holly,M,M292,NA,NA,M289,NA,NA,Ag,NA,NA,NA,Erection,NA,NA,NA,NA,NA,NA,NA
7:51:02,3/27/2025,1,Holly,M,M301,NA,NA,M295,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:12:08,20/02/2024,1,WR,M,M076,NA,NA,M042,NA,NA,NA,NA,NA,NoIntro,NoErection,NoEjac,2,3,1,12,NA,NA
8:42:18,21/02/2024,1,WR,M,M192,NA,NA,M002,M303,NA,NA,NA,NA,NoIntro,NoErection,NoEjac,3,NA,NA,1,NA,NA
13:24:25,26/02/2024,1,WR,M,M088,NA,NA,M092,NA,NA,Gr,NA,NA,NoIntro,Erection,NoEjac,3,7,1,14,NA,NA
